route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id
7379,1,1533524,1 FT McHENRY,,0,257453,82686
7379,1,1533525,1 FT McHENRY,,0,257454,82683
7379,1,1533526,1 FT McHENRY,,0,257455,82683
7379,1,1533527,1 FT McHENRY,,0,262030,82683
7379,1,1533528,1 FT McHENRY,,0,257457,82683
7379,1,1533529,1 FT McHENRY,,0,257453,82682
7379,1,1533530,1 FT McHENRY,,0,257454,82683
7379,1,1533531,1 McHENRY VIA NEWTOWN,,0,257458,82687
7379,1,1533532,1 FT McHENRY,,0,257455,82682
7379,1,1533567,1 FT McHENRY,,0,257456,82683
7379,1,1533533,1 FT McHENRY,,0,257459,82682
7379,1,1533534,1 FT McHENRY,,0,257453,82683
7379,1,1533535,1 FT McHENRY,,0,257457,82682
7379,1,1533536,1 FT McHENRY,,0,257460,82683
7379,1,1533537,1 McHENRY VIA NEWTOWN,,0,257454,82687
7379,1,1533560,1 FT McHENRY,,0,257456,82682
7379,1,1533561,1 FT McHENRY,,0,257453,82682
7379,1,1533562,1 FT McHENRY,,0,257460,82682
7379,1,1533563,1 FT McHENRY,,0,257454,82682
7379,1,1533564,1 FT McHENRY,,0,257456,82682
7379,1,1533565,1 FT McHENRY,,0,257453,82682
7379,1,1533566,1 FT McHENRY,,0,257460,82682
7379,1,1533538,1 FT McHENRY,,0,257461,82686
7379,1,1533559,1 McHENRY VIA NEWTOWN,,0,257454,82687
7379,1,1533539,1 FT McHENRY,,0,257456,82682
7379,1,1533540,1 FT McHENRY,,0,257462,82686
7379,1,1533541,1 McHENRY VIA NEWTOWN,,0,257453,82687
7379,1,1533542,1 FT McHENRY,,0,257460,82682
7379,1,1533543,1 FT McHENRY,,0,257463,82682
7379,1,1533544,1 FT McHENRY,,0,257466,82682
7379,1,1533569,1 REIST & LIBERTY HTS.,,0,257456,82684
7379,1,1533570,1 REIST & LIBERTY HTS.,,0,257454,82684
7379,1,1533545,1 FT McHENRY,,0,257462,82682
7379,1,1533546,1 FT McHENRY,,0,257460,82683
7379,1,1533547,1 FT McHENRY,,0,257464,82682
7379,1,1533548,1 FT McHENRY,,0,257465,82683
7379,1,1533549,1 FT McHENRY,,0,257466,82682
7379,1,1533550,1 FT McHENRY,,0,257467,82683
7379,1,1533551,1 FT McHENRY,,0,257468,82682
7379,1,1533552,1 FT McHENRY,,0,257465,82683
7379,1,1533553,1 FT McHENRY,,0,257466,82682
7379,1,1533554,1 FT McHENRY,,0,257468,82682
7379,1,1533555,1 FT McHENRY,,0,257466,82682
7379,1,1533556,1 FT McHENRY,,0,257468,82682
7379,1,1533557,1 FT McHENRY,,0,257466,82682
7379,1,1533558,1 PACA STREET,,0,257468,82685
7379,1,1533571,1 SINAI HOSPITAL,,1,257453,82690
7379,1,1533572,1 MONDAWMIN,,1,257454,82689
7379,1,1533574,1 SINAI HOSPITAL,,1,257458,82694
7379,1,1533573,1 SINAI HOSPITAL,,1,257455,82690
7379,1,1533617,1  GREENSPRING & DUPONT,,1,257456,82692
7379,1,1533616,1 MONDAWMIN,,1,262030,82689
7379,1,1533576,1 SINAI HOSPITAL,,1,257459,82694
7379,1,1533575,1 SINAI HOSPITAL,,1,257457,82690
7379,1,1533577,1 MONDAWMIN,,1,257453,82689
7379,1,1533578,1 SINAI VIA NEWTOWN,,1,257454,82691
7379,1,1533579,1 MONDAWMIN,,1,257458,82689
7379,1,1533580,1 CAREY STREET,,1,257455,82693
7379,1,1533581,1 SINAI HOSPITAL,,1,257456,82690
7379,1,1533606,1 SINAI HOSPITAL,,1,257453,82690
7379,1,1533607,1 SINAI HOSPITAL,,1,257460,82690
7379,1,1533608,1 SINAI HOSPITAL,,1,257454,82690
7379,1,1533609,1 SINAI HOSPITAL,,1,257456,82690
7379,1,1533610,1 SINAI HOSPITAL,,1,257453,82690
7379,1,1533611,1 SINAI HOSPITAL,,1,257460,82690
7379,1,1533612,1 SINAI HOSPITAL,,1,257454,82690
7379,1,1533613,1 SINAI VIA NEWTOWN,,1,257456,82691
7379,1,1533614,1 SINAI HOSPITAL,,1,257453,82690
7379,1,1533615,1 SINAI HOSPITAL,,1,257460,82690
7379,1,1533582,1 MONDAWMIN,,1,257461,82689
7379,1,1533584,1 SINAI HOSPITAL,,1,257463,82694
7379,1,1533583,1 SINAI VIA NEWTOWN,,1,257454,82691
7379,1,1533585,1 SINAI HOSPITAL,,1,257456,82690
7379,1,1533586,1 SINAI HOSPITAL,,1,257462,82690
7379,1,1556853,1 MONDAWMIN STATION,,1,260400,82696
7379,1,1556854,1 MONDAWMIN STATION,,1,257465,82696
7379,1,1533587,1 SINAI HOSPITAL,,1,257453,82690
7379,1,1533588,1 MONDAWMIN,,1,257460,82689
7379,1,1533589,1 SINAI VIA NEWTOWN,,1,257464,82691
7379,1,1533590,1 MONDAWMIN,,1,257463,82689
7379,1,1533591,1 MONDAWMIN,,1,257465,82689
7379,1,1533592,1 SINAI HOSPITAL,,1,257466,82690
7379,1,1533604,1 MONDAWMIN,,1,257462,82689
7379,1,1533593,1 CAREY STREET,,1,257460,82693
7379,1,1533594,1 SINAI HOSPITAL,,1,257468,82690
7379,1,1533595,1 MONDAWMIN,,1,257465,82689
7379,1,1533596,1 SINAI HOSPITAL,,1,257466,82690
7379,1,1533597,1 MONDAWMIN,,1,257467,82689
7379,1,1533598,1 SINAI HOSPITAL,,1,257468,82690
7379,1,1533605,1 MONDAWMIN,,1,257465,82689
7379,1,1533599,1 SINAI HOSPITAL,,1,257466,82690
7379,1,1533600,1 SINAI HOSPITAL,,1,257468,82690
7379,1,1533601,1 SINAI HOSPITAL,,1,257466,82690
7379,1,1533602,1 MONDAWMIN,,1,257468,82689
7379,1,1533603,1 MONDAWMIN,,1,257466,82689
7380,1,1533764,3 INNER HARBOR,,0,257510,82698
7380,1,1533763,3 INNER HARBOR,,0,257533,82698
7380,1,1533762,3 INNER HARBOR,,0,257496,82698
7380,1,1533761,3 INNER HARBOR,,0,257512,82698
7380,1,1533760,3 INNER HARBOR,,0,257499,82699
7380,1,1533759,3 INNER HARBOR,,0,257501,82698
7380,1,1533758,3 INNER HARBOR,,0,257484,82699
7380,1,1533757,3 INNER HARBOR,,0,257511,82697
7380,1,1533756,3 INNER HARBOR,,0,257510,82699
7380,1,1533755,3 INNER HARBOR,,0,257505,82698
7380,1,1533754,3 INNER HARBOR,,0,257509,82697
7380,1,1533753,3 INNER HARBOR,,0,257485,82698
7380,1,1533748,3 INNER HARBOR,,0,257504,82698
7380,1,1533747,3 INNER HARBOR,,0,257503,82697
7380,1,1533797,3 INNER HARBOR,,0,257523,82699
7380,1,1533746,3 INNER HARBOR,,0,257502,82698
7380,1,1533745,3 INNER HARBOR,,0,257496,82697
7380,1,1533744,3 INNER HARBOR,,0,257501,82699
7380,1,1533808,3 INNER HARBOR,,0,257493,82698
7380,1,1533741,3 INNER HARBOR,,0,257499,82697
7380,1,1533743,3 INNER HARBOR,,0,257500,82699
7380,1,1533742,3 INNER HARBOR,,0,257485,82698
7380,1,1533740,3 INNER HARBOR,,0,257484,82697
7380,1,1533809,3 INNER HARBOR,,0,257498,82698
7380,1,1533735,3 INNER HARBOR,,0,257494,82699
7380,1,1533749,3 NORTH AVE,,0,257505,82703
7380,1,1533736,3 INNER HARBOR,,0,257495,82698
7380,1,1533733,3 INNER HARBOR,,0,257492,82697
7380,1,1533737,3 INNER HARBOR,,0,257496,82698
7380,1,1533734,3 INNER HARBOR,,0,257493,82699
7380,1,1533738,3 INNER HARBOR,,0,257497,82697
7380,1,1533798,3 INNER HARBOR,,0,257500,82699
7380,1,1533739,3 INNER HARBOR,,0,257498,82698
7380,1,1533723,3 INNER HARBOR,,0,257484,82699
7380,1,1533724,3 INNER HARBOR,,0,257485,82697
7380,1,1533799,3 INNER HARBOR,,0,257494,82699
7380,1,1533765,3 INNER HARBOR,,0,257496,82698
7380,1,1533766,3 INNER HARBOR,,0,257492,82699
7380,1,1533771,3 INNER HARBOR,,0,257495,82697
7380,1,1533800,3 INNER HARBOR,,0,257493,82699
7380,1,1533772,3 INNER HARBOR,,0,257498,82698
7380,1,1533767,3 INNER HARBOR,,0,257500,82699
7380,1,1533773,3 INNER HARBOR,,0,257497,82697
7380,1,1533801,3 INNER HARBOR,,0,257484,82699
7380,1,1533774,3 INNER HARBOR,,0,257496,82698
7380,1,1533768,3 INNER HARBOR,,0,257494,82699
7380,1,1533775,3 INNER HARBOR,,0,257485,82697
7380,1,1533802,3 INNER HARBOR,,0,257492,82699
7380,1,1533776,3 INNER HARBOR,,0,257514,82698
7380,1,1533769,3 INNER HARBOR,,0,257493,82699
7380,1,1533814,3 INNER HARBOR,,0,257516,82700
7380,1,1533778,3 INNER HARBOR,,0,257486,82698
7380,1,1533777,3 INNER HARBOR,,0,257498,82699
7380,1,1533815,3 25TH STREET,,0,257529,82701
7380,1,1533810,3 INNER HARBOR,,0,257520,82698
7380,1,1533770,3 INNER HARBOR,,0,257495,82697
7380,1,1533811,3 INNER HARBOR,,0,257526,82698
7380,1,1533779,3 INNER HARBOR,,0,257500,82699
7380,1,1533812,3 INNER HARBOR,,0,257527,82698
7380,1,1533780,3 INNER HARBOR,,0,257506,82697
7380,1,1533781,3 INNER HARBOR,,0,257515,82699
7380,1,1533816,3 25TH STREET,,0,257530,82702
7380,1,1533813,3 INNER HARBOR,,0,257485,82698
7380,1,1533782,3 INNER HARBOR,,0,257497,82697
7380,1,1533803,3 INNER HARBOR,,0,257524,82699
7380,1,1533783,3 INNER HARBOR,,0,257516,82698
7380,1,1533784,3 INNER HARBOR,,0,257517,82697
7380,1,1533785,3 INNER HARBOR,,0,257518,82699
7380,1,1533786,3 INNER HARBOR,,0,257498,82698
7380,1,1533787,3 INNER HARBOR,,0,257519,82697
7380,1,1533804,3 INNER HARBOR,,0,257525,82699
7380,1,1533788,3 INNER HARBOR,,0,257486,82697
7380,1,1533790,3 INNER HARBOR,,0,257521,82699
7380,1,1533789,3 INNER HARBOR,,0,257520,82697
7380,1,1533750,3 NORTH AVE,,0,257506,82703
7380,1,1533791,3 INNER HARBOR,,0,257516,82699
7380,1,1533805,3 INNER HARBOR,,0,257518,82699
7380,1,1533792,3 INNER HARBOR,,0,257522,82697
7380,1,1533793,3 INNER HARBOR,,0,257486,82699
7380,1,1533794,3 INNER HARBOR,,0,257507,82697
7380,1,1533806,3 INNER HARBOR,,0,257487,82699
7380,1,1533795,3 INNER HARBOR,,0,261863,82697
7380,1,1533796,3 INNER HARBOR,,0,257488,82699
7380,1,1533751,3 33RD STREET,,0,257507,82704
7380,1,1533725,3 INNER HARBOR,,0,257486,82697
7380,1,1533807,3 INNER HARBOR,,0,257490,82699
7380,1,1533752,3 33RD STREET,,0,261863,82704
7380,1,1533726,3 INNER HARBOR,,0,257487,82697
7380,1,1533728,3 INNER HARBOR,,0,257489,82699
7380,1,1533727,3 INNER HARBOR,,0,257488,82697
7380,1,1533730,3 INNER HARBOR,,0,257490,82699
7380,1,1533729,3 INNER HARBOR,,0,257489,82699
7380,1,1533731,3 INNER HARBOR,,0,257490,82698
7380,1,1533732,3 INNER HARBOR,,0,257490,82698
7380,1,1533845,3 SHEPPARD PRATT,,1,257511,82706
7380,1,1533844,3 CROMWELL BRIDGE,,1,257510,82708
7380,1,1533843,3 SHEPPARD PRATT,,1,257496,82706
7380,1,1533883,3 CROMWELL BRIDGE,,1,257494,82708
7380,1,1533885,3 CROMWELL BRIDGE,,1,257512,82708
7380,1,1533842,3 SHEPPARD PRATT,,1,257499,82706
7380,1,1533841,3 CROMWELL BRIDGE,,1,257501,82708
7380,1,1533840,3 SHEPPARD PRATT,,1,257484,82706
7380,1,1533839,3 CROMWELL BRIDGE,,1,257511,82708
7380,1,1533886,3 CROMWELL BRIDGE,,1,257510,82708
7380,1,1533902,3 PIONEER LOOP,,1,257498,82709
7380,1,1533838,3 SHEPPARD PRATT,,1,257505,82706
7380,1,1533837,3 GOUCHER & TAYLOR,,1,257531,82707
7380,1,1533836,3 GOUCHER & TAYLOR,,1,257485,82707
7380,1,1533835,3 CROMWELL BRIDGE,,1,257494,82708
7380,1,1533834,3 SHEPPARD PRATT,,1,257504,82706
7380,1,1533903,3 PLYMOUTH LOOP,,1,257512,82710
7380,1,1533901,3 CROMWELL BRIDGE,,1,257503,82708
7380,1,1533833,3 GOUCHER & TAYLOR,,1,257495,82707
7380,1,1533832,3 SHEPPARD PRATT,,1,257497,82706
7380,1,1533831,3 GOUCHER & TAYLOR,,1,257496,82707
7380,1,1533899,3 GOUCHER & TAYLOR,,1,257501,82707
7380,1,1533830,3 CROMWELL BRIDGE,,1,257493,82708
7380,1,1533887,3 CROMWELL BRIDGE,,1,257500,82708
7380,1,1533873,3 SHEPPARD PRATT,,1,257485,82706
7380,1,1533872,3 CROMWELL BRIDGE,,1,257484,82708
7380,1,1533849,3 GOUCHER & TAYLOR,,1,257498,82707
7380,1,1533888,3 CROMWELL BRIDGE,,1,257494,82708
7380,1,1533817,3 SHEPPARD PRATT,,1,257495,82706
7380,1,1533854,3 CROMWELL BRIDGE,,1,257492,82708
7380,1,1533850,3 GOUCHER & TAYLOR,,1,257496,82707
7380,1,1533889,3 CROMWELL BRIDGE,,1,257493,82708
7380,1,1533818,3 SHEPPARD PRATT,,1,257497,82706
7380,1,1533855,3 CROMWELL BRIDGE,,1,257500,82708
7380,1,1533851,3 GOUCHER & TAYLOR,,1,257498,82707
7380,1,1533890,3 CROMWELL BRIDGE,,1,257484,82708
7380,1,1533846,3 SHEPPARD PRATT,,1,257485,82706
7380,1,1533856,3 CROMWELL BRIDGE,,1,257494,82708
7380,1,1533852,3 GOUCHER & TAYLOR,,1,257496,82707
7380,1,1533891,3 CROMWELL BRIDGE,,1,257492,82708
7380,1,1533847,3 SHEPPARD PRATT,,1,257495,82706
7380,1,1533857,3 GOUCHER & TAYLOR,,1,257493,82707
7380,1,1533853,3 CROMWELL BRIDGE,,1,257498,82708
7380,1,1533892,3 CROMWELL BRIDGE,,1,257500,82708
7380,1,1533848,3 SHEPPARD PRATT,,1,257497,82706
7380,1,1533893,3 CROMWELL BRIDGE,,1,257484,82708
7380,1,1533858,3 SHEPPARD PRATT,,1,257517,82706
7380,1,1533904,3 CROMWELL BRIDGE,,1,257496,82711
7380,1,1533884,3 CROMWELL BRIDGE,,1,257494,82708
7380,1,1533859,3 GOUCHER & TAYLOR,,1,257485,82707
7380,1,1533894,3 CROMWELL BRIDGE,,1,257524,82708
7380,1,1533860,3 SHEPPARD PRATT,,1,257532,82706
7380,1,1533861,3 GOUCHER & TAYLOR,,1,257516,82707
7380,1,1533862,3 CROMWELL BRIDGE,,1,257493,82708
7380,1,1533863,3 SHEPPARD PRATT,,1,257486,82706
7380,1,1533864,3 GOUCHER & TAYLOR,,1,257498,82707
7380,1,1533895,3 CROMWELL BRIDGE,,1,257495,82708
7380,1,1533865,3 SHEPPARD PRATT,,1,257520,82706
7380,1,1533866,3 GOUCHER & TAYLOR,,1,257500,82707
7380,1,1533896,3 CROMWELL BRIDGE,,1,257527,82708
7380,1,1533868,3 SHEPPARD PRATT,,1,257506,82706
7380,1,1533867,3 GOUCHER & TAYLOR,,1,257530,82707
7380,1,1533869,3 GOUCHER & TAYLOR,,1,257533,82707
7380,1,1533882,3 GOUCHER & TAYLOR,,1,257534,82707
7380,1,1533870,3 SHEPPARD PRATT,,1,257522,82706
7380,1,1533871,3 CROMWELL BRIDGE,,1,257516,82708
7380,1,1533900,3 GOUCHER & TAYLOR,,1,257524,82707
7380,1,1533874,3 GOUCHER & TAYLOR,,1,257467,82707
7380,1,1533875,3 CROMWELL BRIDGE,,1,257518,82708
7380,1,1533876,3 GOUCHER & TAYLOR,,1,257526,82707
7380,1,1533897,3 CROMWELL BRIDGE,,1,257519,82708
7380,1,1533877,3 SHEPPARD PRATT,,1,257507,82706
7380,1,1533878,3 CROMWELL BRIDGE,,1,257486,82708
7380,1,1533879,3 GOUCHER & TAYLOR,,1,257521,82707
7380,1,1533898,3 CROMWELL BRIDGE,,1,257520,82708
7380,1,1533880,3 SHEPPARD PRATT,,1,257516,82706
7380,1,1533881,3 GOUCHER & TAYLOR,,1,257518,82707
7380,1,1533819,3 CROMWELL BRIDGE,,1,257522,82708
7380,1,1533820,3 SHEPPARD PRATT,,1,257486,82706
7380,1,1533821,3 CROMWELL BRIDGE,,1,257507,82708
7380,1,1533822,3 SHEPPARD PRATT,,1,257487,82706
7380,1,1533823,3 CROMWELL BRIDGE,,1,261863,82708
7380,1,1533824,3 SHEPPARD PRATT,,1,257488,82706
7380,1,1533825,3 CROMWELL BRIDGE,,1,257490,82708
7380,1,1533826,3 GOUCHER & TAYLOR,,1,257487,82707
7380,1,1533827,3 CROMWELL BRIDGE,,1,257489,82708
7380,1,1533828,3 GOUCHER & TAYLOR,,1,257490,82707
7380,1,1533829,3 GOUCHER & TAYLOR,,1,257490,82707
7381,1,1560181,4 CCBC ESSEX CAMPUS,,0,262020,82712
7381,1,1560159,4 CCBC ESSEX CAMPUS,,0,262018,82712
7381,1,1560160,4 CCBC ESSEX CAMPUS,,0,262019,82712
7381,1,1560178,4 CCBC ESSEX CAMPUS,,0,257562,82712
7381,1,1560161,4 CCBC ESSEX CAMPUS,,0,262020,82712
7381,1,1560175,4 CCBC ESSEX CAMPUS,,0,262024,82712
7381,1,1560177,4 CCBC ESSEX CAMPUS,,0,262018,82712
7381,1,1560162,4 CCBC ESSEX CAMPUS,,0,262019,82712
7381,1,1560163,4 CCBC ESSEX CAMPUS,,0,262020,82712
7381,1,1560164,4 CCBC ESSEX CAMPUS,,0,262018,82712
7381,1,1560165,4 CCBC ESSEX CAMPUS,,0,262019,82712
7381,1,1560166,4 CCBC ESSEX CAMPUS,,0,262020,82712
7381,1,1560167,4 CCBC ESSEX CAMPUS,,0,262018,82712
7381,1,1560179,4 CCBC ESSEX CAMPUS,,0,262022,82712
7381,1,1560168,4 CCBC ESSEX CAMPUS,,0,262019,82712
7381,1,1560176,4 CCBC ESSEX CAMPUS,,0,262023,82712
7381,1,1560180,4 CCBC ESSEX CAMPUS,,0,262018,82712
7381,1,1560169,4 CCBC ESSEX CAMPUS,,0,262021,82712
7381,1,1560170,4 CCBC ESSEX CAMPUS,,0,262022,82712
7381,1,1560171,4 CCBC ESSEX CAMPUS,,0,262023,82712
7381,1,1560172,4 CCBC ESSEX CAMPUS,,0,262021,82712
7381,1,1560173,4 CCBC ESSEX CAMPUS,,0,262022,82712
7381,1,1560174,4 CCBC ESSEX CAMPUS,,0,262023,82712
7381,1,1560182,4 TURNER STATION ,,1,262019,82713
7381,1,1560183,4 TURNER STATION ,,1,262020,82713
7381,1,1560184,4 TURNER STATION ,,1,262024,82713
7381,1,1560202,4 TURNER STATION ,,1,262018,82713
7381,1,1560200,4 TURNER STATION ,,1,257563,82713
7381,1,1560185,4 TURNER STATION ,,1,262019,82713
7381,1,1560186,4 TURNER STATION ,,1,262020,82713
7381,1,1560187,4 TURNER STATION ,,1,262018,82713
7381,1,1560188,4 TURNER STATION ,,1,262019,82713
7381,1,1560189,4 TURNER STATION ,,1,262020,82713
7381,1,1560190,4 TURNER STATION ,,1,262018,82713
7381,1,1560191,4 TURNER STATION ,,1,262019,82713
7381,1,1560192,4 TURNER STATION ,,1,262020,82713
7381,1,1560203,4 TURNER STATION ,,1,262018,82713
7381,1,1560204,4 TURNER STATION ,,1,262021,82713
7381,1,1560193,4 TURNER STATION ,,1,262022,82713
7381,1,1560201,4 TURNER STATION ,,1,262019,82713
7381,1,1560194,4 TURNER STATION ,,1,262023,82713
7381,1,1560195,4 TURNER STATION ,,1,262021,82713
7381,1,1560196,4 TURNER STATION ,,1,262022,82713
7381,1,1560197,4 TURNER STATION ,,1,262023,82713
7381,1,1560198,4 TURNER STATION ,,1,262021,82713
7381,1,1560199,4 TURNER STATION ,,1,262022,82713
7382,1,1534278,5 CEDONIA LOOP,,0,257584,82714
7382,1,1534279,5 CEDONIA VIA HOPKINS,,0,257605,82715
7382,1,1534245,5 CEDONIA LOOP,,0,257579,82714
7382,1,1534219,5 CEDONIA LOOP,,0,257576,82714
7382,1,1534220,5 CEDONIA VIA HOPKINS,,0,257577,82715
7382,1,1534251,5 CEDONIA LOOP,,0,257595,82714
7382,1,1534252,5 CEDONIA VIA HOPKINS,,0,257585,82715
7382,1,1534253,5 CEDONIA VIA LAKEVIEW,,0,257596,82719
7382,1,1534254,5 FEDERAL ST,,0,257584,82716
7382,1,1534255,5 CEDONIA VIA HOPKINS,,0,257588,82715
7382,1,1534256,5 FEDERAL ST,,0,257586,82716
7382,1,1534257,5 CEDONIA VIA HOPKINS,,0,257597,82715
7382,1,1534258,5 CEDONIA VIA LAKEVIEW,,0,257579,82719
7382,1,1534259,5 CEDONIA VIA HOPKINS,,0,257580,82715
7382,1,1534260,5 FEDERAL ST,,0,257578,82716
7382,1,1534261,5 CEDONIA VIA HOPKINS,,0,257582,82715
7382,1,1534292,5 CEDONIA VIA LAKEVIEW,,0,257583,82719
7382,1,1534293,5 CEDONIA VIA HOPKINS,,0,257584,82715
7382,1,1534294,5 CEDONIA LOOP,,0,257585,82714
7382,1,1534295,5 CEDONIA VIA HOPKINS,,0,257586,82715
7382,1,1534296,5 CEDONIA VIA LAKEVIEW,,0,257587,82719
7382,1,1534297,5 CEDONIA VIA HOPKINS,,0,257588,82715
7382,1,1534298,5 CEDONIA LOOP,,0,257562,82714
7382,1,1534221,5 CEDONIA VIA HOPKINS,,0,257578,82715
7382,1,1534222,5 CEDONIA VIA LAKEVIEW,,0,257579,82719
7382,1,1534223,5 CEDONIA VIA HOPKINS,,0,257580,82715
7382,1,1534224,5 CEDONIA LOOP,,0,257581,82714
7382,1,1534225,5 CEDONIA VIA HOPKINS,,0,257582,82715
7382,1,1534226,5 CEDONIA VIA LAKEVIEW,,0,257583,82719
7382,1,1534227,5 CEDONIA VIA HOPKINS,,0,257584,82715
7382,1,1534228,5 CEDONIA LOOP,,0,257585,82714
7382,1,1534229,5 CEDONIA VIA HOPKINS,,0,257586,82715
7382,1,1534230,5 CEDONIA VIA LAKEVIEW,,0,257587,82719
7382,1,1534231,5 CEDONIA VIA HOPKINS,,0,257588,82715
7382,1,1534232,5 CEDONIA LOOP,,0,257562,82714
7382,1,1534233,5 CEDONIA VIA HOPKINS,,0,257578,82715
7382,1,1534234,5 CEDONIA LOOP,,0,257579,82714
7382,1,1534235,5 CEDONIA VIA LAKEVIEW,,0,257580,82719
7382,1,1534236,5 CEDONIA VIA HOPKINS,,0,257581,82715
7382,1,1534237,5 CEDONIA LOOP,,0,257582,82714
7382,1,1534238,5 CEDONIA LOOP,,0,257583,82714
7382,1,1534239,5 CEDONIA VIA LAKEVIEW,,0,257589,82719
7382,1,1534299,5 CHARLES ST,,0,257562,82718
7382,1,1534240,5 CEDONIA VIA HOPKINS,,0,257590,82715
7382,1,1534241,5 CEDONIA LOOP,,0,257591,82714
7382,1,1534242,5 CEDONIA LOOP,,0,257586,82714
7382,1,1534243,5 CEDONIA VIA LAKEVIEW,,0,257587,82719
7382,1,1534244,5 CEDONIA VIA HOPKINS,,0,257588,82715
7382,1,1534246,5 FEDERAL ST,,0,257592,82716
7382,1,1534300,5   BALTIMORE AND CHARLES,,0,257608,82721
7382,1,1534247,5 CEDONIA VIA HOPKINS,,0,257593,82715
7382,1,1534248,5 FEDERAL ST,,0,257579,82716
7382,1,1534249,5 CEDONIA VIA LAKEVIEW,,0,257594,82719
7382,1,1534250,5 CEDONIA VIA HOPKINS,,0,257581,82715
7382,1,1534280,5 CEDONIA LOOP,,0,257582,82714
7382,1,1534281,5 CEDONIA VIA HOPKINS,,0,257598,82720
7382,1,1534282,5 CEDONIA LOOP,,0,257579,82714
7382,1,1534283,5 CEDONIA VIA HOPKINS,,0,257606,82715
7382,1,1534284,5 CEDONIA LOOP,,0,257600,82714
7382,1,1534285,5 CEDONIA VIA HOPKINS,,0,257587,82720
7382,1,1534286,5 CEDONIA LOOP,,0,257601,82714
7382,1,1534287,5 CEDONIA VIA HOPKINS,,0,257593,82715
7382,1,1534288,5 CEDONIA LOOP,,0,257607,82714
7382,1,1534289,5 CEDONIA VIA HOPKINS,,0,257594,82720
7382,1,1534290,5 CEDONIA LOOP,,0,257602,82714
7382,1,1534291,5 CEDONIA VIA HOPKINS,,0,257582,82715
7382,1,1534262,5 CEDONIA LOOP,,0,257598,82714
7382,1,1534263,5 CEDONIA VIA HOPKINS,,0,257599,82720
7382,1,1534264,5 CEDONIA LOOP,,0,257600,82714
7382,1,1534265,5 CEDONIA VIA HOPKINS,,0,257601,82715
7382,1,1534266,5 CEDONIA LOOP,,0,257602,82714
7382,1,1534267,5 CEDONIA VIA HOPKINS,,0,257603,82715
7382,1,1534268,5 CEDONIA VIA HOPKINS,,0,257594,82715
7382,1,1534269,5 CEDONIA LOOP,,0,257604,82714
7382,1,1534270,5 CEDONIA VIA HOPKINS,,0,257598,82715
7382,1,1534271,5 CEDONIA LOOP,,0,257599,82714
7382,1,1534272,5 CEDONIA VIA HOPKINS,,0,257602,82715
7382,1,1534273,5 CEDONIA LOOP,,0,257603,82714
7382,1,1534274,5 CEDONIA VIA HOPKINS,,0,257604,82715
7382,1,1534275,5 CEDONIA LOOP,,0,257599,82714
7382,1,1534276,5 CEDONIA LOOP,,0,257602,82714
7382,1,1534277,5 CEDONIA LOOP,,0,257604,82714
7382,1,1534301,5 MONDAWMIN ,,1,257579,82722
7382,1,1534302,5 MONDAWMIN ,,1,257576,82722
7382,1,1534356,5 MONDAWMIN VIA HOPKINS ,,1,257595,82723
7382,1,1534357,5 MONDAWMIN ,,1,257585,82722
7382,1,1534358,5 MONDAWMIN VIA HOPKINS ,,1,257596,82723
7382,1,1534359,5 MONDAWMIN ,,1,257584,82722
7382,1,1534360,5 MONDAWMIN VIA HOPKINS ,,1,257588,82723
7382,1,1534361,5 MONDAWMIN ,,1,257605,82722
7382,1,1534362,5 MONDAWMIN VIA HOPKINS ,,1,257597,82723
7382,1,1534363,5 MONDAWMIN ,,1,257579,82722
7382,1,1534364,5 MONDAWMIN VIA HOPKINS ,,1,257580,82723
7382,1,1534365,5 MONDAWMIN ,,1,257578,82726
7382,1,1534366,5 MONDAWMIN ,,1,257582,82722
7382,1,1534367,5 MONDAWMIN ,,1,257583,82722
7382,1,1534368,5 MONDAWMIN ,,1,257584,82724
7382,1,1534369,5 MONDAWMIN VIA HOPKINS ,,1,257585,82723
7382,1,1534370,5 MONDAWMIN ,,1,257586,82726
7382,1,1534371,5 MONDAWMIN VIA HOPKINS ,,1,257587,82723
7382,1,1534372,5 MONDAWMIN ,,1,257588,82722
7382,1,1534373,5 MONDAWMIN VIA HOPKINS ,,1,257562,82723
7382,1,1534374,5 MONDAWMIN ,,1,257578,82726
7382,1,1534375,5 MONDAWMIN VIA HOPKINS ,,1,257579,82723
7382,1,1534376,5 MONDAWMIN ,,1,257580,82722
7382,1,1534377,5 MONDAWMIN VIA HOPKINS ,,1,257581,82723
7382,1,1534303,5 MONDAWMIN ,,1,257582,82727
7382,1,1534304,5 MONDAWMIN VIA HOPKINS ,,1,257583,82723
7382,1,1534305,5 MONDAWMIN ,,1,257584,82722
7382,1,1534306,5 MONDAWMIN VIA HOPKINS ,,1,257585,82723
7382,1,1534307,5 MONDAWMIN ,,1,257586,82727
7382,1,1534308,5 MONDAWMIN VIA HOPKINS ,,1,257587,82723
7382,1,1534309,5 MONDAWMIN ,,1,257588,82722
7382,1,1534310,5 MONDAWMIN VIA HOPKINS ,,1,257562,82723
7382,1,1534311,5 MONDAWMIN ,,1,257578,82727
7382,1,1534312,5 MONDAWMIN VIA HOPKINS ,,1,257579,82723
7382,1,1534313,5 MONDAWMIN ,,1,257580,82722
